Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,
Data,0,record,timestamp,"968194303",s,distance,"3099.0",m,speed,"1.0",m/s,heart_rate,"119",bpm,cadence,"39",rpm,power,"150",watts,altitude,"88.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"88.0",m,Heart Rate,"119",bpm,
Data,0,record,timestamp,"968194304",s,distance,"3100.0",m,speed,"1.0",m/s,heart_rate,"126",bpm,cadence,"40",rpm,power,"150",watts,altitude,"87.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"87.0",m,Heart Rate,"126",bpm,
Data,0,record,timestamp,"968194305",s,distance,"3101.0",m,speed,"1.0",m/s,heart_rate,"134",bpm,cadence,"41",rpm,power,"150",watts,altitude,"86.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"86.0",m,Heart Rate,"134",bpm,
Data,0,record,timestamp,"968194306",s,distance,"3102.0",m,speed,"1.0",m/s,heart_rate,"142",bpm,cadence,"42",rpm,power,"150",watts,altitude,"85.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"85.0",m,Heart Rate,"142",bpm,
Data,0,record,timestamp,"968194307",s,distance,"3103.0",m,speed,"1.0",m/s,heart_rate,"150",bpm,cadence,"43",rpm,power,"150",watts,altitude,"84.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"84.0",m,Heart Rate,"150",bpm,
Data,0,record,timestamp,"968194308",s,distance,"3104.0",m,speed,"1.0",m/s,heart_rate,"158",bpm,cadence,"44",rpm,power,"150",watts,altitude,"83.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"83.0",m,Heart Rate,"158",bpm,
Data,0,record,timestamp,"968194309",s,distance,"3105.0",m,speed,"1.0",m/s,heart_rate,"166",bpm,cadence,"45",rpm,power,"150",watts,altitude,"82.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"82.0",m,Heart Rate,"166",bpm,
Data,0,record,timestamp,"968194310",s,distance,"3106.0",m,speed,"1.0",m/s,heart_rate,"173",bpm,cadence,"46",rpm,power,"150",watts,altitude,"81.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"81.0",m,Heart Rate,"173",bpm,
Data,0,record,timestamp,"968194311",s,distance,"3107.0",m,speed,"1.0",m/s,heart_rate,"181",bpm,cadence,"47",rpm,power,"150",watts,altitude,"80.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"80.0",m,Heart Rate,"181",bpm,
Data,0,record,timestamp,"968194312",s,distance,"3108.0",m,speed,"1.0",m/s,heart_rate,"188",bpm,cadence,"48",rpm,power,"150",watts,altitude,"79.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"79.0",m,Heart Rate,"188",bpm,
Data,0,record,timestamp,"968194313",s,distance,"3109.0",m,speed,"1.0",m/s,heart_rate,"195",bpm,cadence,"49",rpm,power,"150",watts,altitude,"78.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"78.0",m,Heart Rate,"195",bpm,
Data,0,record,timestamp,"968194314",s,distance,"3110.0",m,speed,"1.0",m/s,heart_rate,"201",bpm,cadence,"50",rpm,power,"150",watts,altitude,"77.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"77.0",m,Heart Rate,"201",bpm,
Data,0,record,timestamp,"968194315",s,distance,"3111.0",m,speed,"1.0",m/s,heart_rate,"207",bpm,cadence,"51",rpm,power,"150",watts,altitude,"76.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"76.0",m,Heart Rate,"207",bpm,
Data,0,record,timestamp,"968194316",s,distance,"3112.0",m,speed,"1.0",m/s,heart_rate,"213",bpm,cadence,"52",rpm,power,"150",watts,altitude,"75.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"75.0",m,Heart Rate,"213",bpm,
Data,0,record,timestamp,"968194317",s,distance,"3113.0",m,speed,"1.0",m/s,heart_rate,"219",bpm,cadence,"53",rpm,power,"150",watts,altitude,"74.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"74.0",m,Heart Rate,"219",bpm,
Data,0,record,timestamp,"968194318",s,distance,"3114.0",m,speed,"1.0",m/s,heart_rate,"224",bpm,cadence,"54",rpm,power,"150",watts,altitude,"73.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"73.0",m,Heart Rate,"224",bpm,
Data,0,record,timestamp,"968194319",s,distance,"3115.0",m,speed,"1.0",m/s,heart_rate,"229",bpm,cadence,"55",rpm,power,"150",watts,altitude,"72.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"72.0",m,Heart Rate,"229",bpm,
Data,0,record,timestamp,"968194320",s,distance,"3116.0",m,speed,"1.0",m/s,heart_rate,"234",bpm,cadence,"56",rpm,power,"150",watts,altitude,"71.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"71.0",m,Heart Rate,"234",bpm,
Data,0,record,timestamp,"968194321",s,distance,"3117.0",m,speed,"1.0",m/s,heart_rate,"238",bpm,cadence,"57",rpm,power,"150",watts,altitude,"70.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"70.0",m,Heart Rate,"238",bpm,
Data,0,record,timestamp,"968194322",s,distance,"3118.0",m,speed,"1.0",m/s,heart_rate,"241",bpm,cadence,"58",rpm,power,"150",watts,altitude,"69.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"69.0",m,Heart Rate,"241",bpm,
Data,0,record,timestamp,"968194323",s,distance,"3119.0",m,speed,"1.0",m/s,heart_rate,"245",bpm,cadence,"59",rpm,power,"150",watts,altitude,"68.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"68.0",m,Heart Rate,"245",bpm,
Data,0,record,timestamp,"968194324",s,distance,"3120.0",m,speed,"1.0",m/s,heart_rate,"247",bpm,cadence,"60",rpm,power,"150",watts,altitude,"67.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"67.0",m,Heart Rate,"247",bpm,
Data,0,record,timestamp,"968194325",s,distance,"3121.0",m,speed,"1.0",m/s,heart_rate,"250",bpm,cadence,"61",rpm,power,"150",watts,altitude,"66.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"66.0",m,Heart Rate,"250",bpm,
Data,0,record,timestamp,"968194326",s,distance,"3122.0",m,speed,"1.0",m/s,heart_rate,"251",bpm,cadence,"62",rpm,power,"150",watts,altitude,"65.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"65.0",m,Heart Rate,"251",bpm,
Data,0,record,timestamp,"968194327",s,distance,"3123.0",m,speed,"1.0",m/s,heart_rate,"252",bpm,cadence,"63",rpm,power,"150",watts,altitude,"64.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"64.0",m,Heart Rate,"252",bpm,
Data,0,record,timestamp,"968194328",s,distance,"3124.0",m,speed,"1.0",m/s,heart_rate,"253",bpm,cadence,"64",rpm,power,"150",watts,altitude,"63.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"63.0",m,Heart Rate,"253",bpm,
Data,0,record,timestamp,"968194329",s,distance,"3125.0",m,speed,"1.0",m/s,heart_rate,"254",bpm,cadence,"65",rpm,power,"150",watts,altitude,"62.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"62.0",m,Heart Rate,"254",bpm,
Data,0,record,timestamp,"968194330",s,distance,"3126.0",m,speed,"1.0",m/s,heart_rate,"253",bpm,cadence,"66",rpm,power,"150",watts,altitude,"61.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"61.0",m,Heart Rate,"253",bpm,
Data,0,record,timestamp,"968194331",s,distance,"3127.0",m,speed,"1.0",m/s,heart_rate,"252",bpm,cadence,"67",rpm,power,"150",watts,altitude,"60.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"60.0",m,Heart Rate,"252",bpm,
Data,0,record,timestamp,"968194332",s,distance,"3128.0",m,speed,"1.0",m/s,heart_rate,"251",bpm,cadence,"68",rpm,power,"150",watts,altitude,"59.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"59.0",m,Heart Rate,"251",bpm,
Data,0,record,timestamp,"968194333",s,distance,"3129.0",m,speed,"1.0",m/s,heart_rate,"250",bpm,cadence,"69",rpm,power,"150",watts,altitude,"58.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"58.0",m,Heart Rate,"250",bpm,
Data,0,record,timestamp,"968194334",s,distance,"3130.0",m,speed,"1.0",m/s,heart_rate,"247",bpm,cadence,"70",rpm,power,"150",watts,altitude,"57.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"57.0",m,Heart Rate,"247",bpm,
Data,0,record,timestamp,"968194335",s,distance,"3131.0",m,speed,"1.0",m/s,heart_rate,"245",bpm,cadence,"71",rpm,power,"150",watts,altitude,"56.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"56.0",m,Heart Rate,"245",bpm,
Data,0,record,timestamp,"968194336",s,distance,"3132.0",m,speed,"1.0",m/s,heart_rate,"241",bpm,cadence,"72",rpm,power,"150",watts,altitude,"55.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"55.0",m,Heart Rate,"241",bpm,
Data,0,record,timestamp,"968194337",s,distance,"3133.0",m,speed,"1.0",m/s,heart_rate,"238",bpm,cadence,"73",rpm,power,"150",watts,altitude,"54.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"54.0",m,Heart Rate,"238",bpm,
Data,0,record,timestamp,"968194338",s,distance,"3134.0",m,speed,"1.0",m/s,heart_rate,"234",bpm,cadence,"74",rpm,power,"150",watts,altitude,"53.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"53.0",m,Heart Rate,"234",bpm,
Data,0,record,timestamp,"968194339",s,distance,"3135.0",m,speed,"1.0",m/s,heart_rate,"229",bpm,cadence,"75",rpm,power,"150",watts,altitude,"52.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"52.0",m,Heart Rate,"229",bpm,
Data,0,record,timestamp,"968194340",s,distance,"3136.0",m,speed,"1.0",m/s,heart_rate,"224",bpm,cadence,"76",rpm,power,"150",watts,altitude,"51.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"51.0",m,Heart Rate,"224",bpm,
Data,0,record,timestamp,"968194341",s,distance,"3137.0",m,speed,"1.0",m/s,heart_rate,"219",bpm,cadence,"77",rpm,power,"150",watts,altitude,"50.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"50.0",m,Heart Rate,"219",bpm,
Data,0,record,timestamp,"968194342",s,distance,"3138.0",m,speed,"1.0",m/s,heart_rate,"213",bpm,cadence,"78",rpm,power,"150",watts,altitude,"49.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"49.0",m,Heart Rate,"213",bpm,
Data,0,record,timestamp,"968194343",s,distance,"3139.0",m,speed,"1.0",m/s,heart_rate,"207",bpm,cadence,"79",rpm,power,"150",watts,altitude,"48.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"48.0",m,Heart Rate,"207",bpm,
Data,0,record,timestamp,"968194344",s,distance,"3140.0",m,speed,"1.0",m/s,heart_rate,"201",bpm,cadence,"80",rpm,power,"150",watts,altitude,"47.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"47.0",m,Heart Rate,"201",bpm,
Data,0,record,timestamp,"968194345",s,distance,"3141.0",m,speed,"1.0",m/s,heart_rate,"195",bpm,cadence,"81",rpm,power,"150",watts,altitude,"46.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"46.0",m,Heart Rate,"195",bpm,
Data,0,record,timestamp,"968194346",s,distance,"3142.0",m,speed,"1.0",m/s,heart_rate,"188",bpm,cadence,"82",rpm,power,"150",watts,altitude,"45.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"45.0",m,Heart Rate,"188",bpm,
Data,0,record,timestamp,"968194347",s,distance,"3143.0",m,speed,"1.0",m/s,heart_rate,"181",bpm,cadence,"83",rpm,power,"150",watts,altitude,"44.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"44.0",m,Heart Rate,"181",bpm,
Data,0,record,timestamp,"968194348",s,distance,"3144.0",m,speed,"1.0",m/s,heart_rate,"173",bpm,cadence,"84",rpm,power,"150",watts,altitude,"43.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"43.0",m,Heart Rate,"173",bpm,
Data,0,record,timestamp,"968194349",s,distance,"3145.0",m,speed,"1.0",m/s,heart_rate,"166",bpm,cadence,"85",rpm,power,"150",watts,altitude,"42.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"42.0",m,Heart Rate,"166",bpm,
Data,0,record,timestamp,"968194350",s,distance,"3146.0",m,speed,"1.0",m/s,heart_rate,"158",bpm,cadence,"86",rpm,power,"150",watts,altitude,"41.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"41.0",m,Heart Rate,"158",bpm,
Data,0,record,timestamp,"968194351",s,distance,"3147.0",m,speed,"1.0",m/s,heart_rate,"150",bpm,cadence,"87",rpm,power,"150",watts,altitude,"40.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"40.0",m,Heart Rate,"150",bpm,
Data,0,record,timestamp,"968194352",s,distance,"3148.0",m,speed,"1.0",m/s,heart_rate,"142",bpm,cadence,"88",rpm,power,"150",watts,altitude,"39.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"39.0",m,Heart Rate,"142",bpm,
Data,0,record,timestamp,"968194353",s,distance,"3149.0",m,speed,"1.0",m/s,heart_rate,"134",bpm,cadence,"89",rpm,power,"150",watts,altitude,"38.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"38.0",m,Heart Rate,"134",bpm,
Data,0,record,timestamp,"968194354",s,distance,"3150.0",m,speed,"1.0",m/s,heart_rate,"126",bpm,cadence,"90",rpm,power,"150",watts,altitude,"37.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"37.0",m,Heart Rate,"126",bpm,
Data,0,record,timestamp,"968194355",s,distance,"3151.0",m,speed,"1.0",m/s,heart_rate,"119",bpm,cadence,"91",rpm,power,"150",watts,altitude,"36.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"36.0",m,Heart Rate,"119",bpm,
Data,0,record,timestamp,"968194356",s,distance,"3152.0",m,speed,"1.0",m/s,heart_rate,"111",bpm,cadence,"92",rpm,power,"150",watts,altitude,"35.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"35.0",m,Heart Rate,"111",bpm,
Data,0,record,timestamp,"968194357",s,distance,"3153.0",m,speed,"1.0",m/s,heart_rate,"103",bpm,cadence,"93",rpm,power,"150",watts,altitude,"34.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"34.0",m,Heart Rate,"103",bpm,
Data,0,record,timestamp,"968194358",s,distance,"3154.0",m,speed,"1.0",m/s,heart_rate,"95",bpm,cadence,"94",rpm,power,"150",watts,altitude,"33.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"33.0",m,Heart Rate,"95",bpm,
Data,0,record,timestamp,"968194359",s,distance,"3155.0",m,speed,"1.0",m/s,heart_rate,"87",bpm,cadence,"95",rpm,power,"150",watts,altitude,"32.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"32.0",m,Heart Rate,"87",bpm,
Data,0,record,timestamp,"968194360",s,distance,"3156.0",m,speed,"1.0",m/s,heart_rate,"80",bpm,cadence,"96",rpm,power,"150",watts,altitude,"31.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"31.0",m,Heart Rate,"80",bpm,
Data,0,record,timestamp,"968194361",s,distance,"3157.0",m,speed,"1.0",m/s,heart_rate,"72",bpm,cadence,"97",rpm,power,"150",watts,altitude,"30.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"30.0",m,Heart Rate,"72",bpm,
Data,0,record,timestamp,"968194362",s,distance,"3158.0",m,speed,"1.0",m/s,heart_rate,"65",bpm,cadence,"98",rpm,power,"150",watts,altitude,"29.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"29.0",m,Heart Rate,"65",bpm,
Data,0,record,timestamp,"968194363",s,distance,"3159.0",m,speed,"1.0",m/s,heart_rate,"58",bpm,cadence,"99",rpm,power,"150",watts,altitude,"28.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"28.0",m,Heart Rate,"58",bpm,
Data,0,record,timestamp,"968194364",s,distance,"3160.0",m,speed,"1.0",m/s,heart_rate,"52",bpm,cadence,"100",rpm,power,"150",watts,altitude,"27.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"27.0",m,Heart Rate,"52",bpm,
Data,0,record,timestamp,"968194365",s,distance,"3161.0",m,speed,"1.0",m/s,heart_rate,"46",bpm,cadence,"101",rpm,power,"150",watts,altitude,"26.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"26.0",m,Heart Rate,"46",bpm,
Data,0,record,timestamp,"968194366",s,distance,"3162.0",m,speed,"1.0",m/s,heart_rate,"40",bpm,cadence,"102",rpm,power,"150",watts,altitude,"25.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"25.0",m,Heart Rate,"40",bpm,
Data,0,record,timestamp,"968194367",s,distance,"3163.0",m,speed,"1.0",m/s,heart_rate,"34",bpm,cadence,"103",rpm,power,"150",watts,altitude,"24.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"24.0",m,Heart Rate,"34",bpm,
Data,0,record,timestamp,"968194368",s,distance,"3164.0",m,speed,"1.0",m/s,heart_rate,"29",bpm,cadence,"104",rpm,power,"150",watts,altitude,"23.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"23.0",m,Heart Rate,"29",bpm,
Data,0,record,timestamp,"968194369",s,distance,"3165.0",m,speed,"1.0",m/s,heart_rate,"24",bpm,cadence,"105",rpm,power,"150",watts,altitude,"22.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"22.0",m,Heart Rate,"24",bpm,
Data,0,record,timestamp,"968194370",s,distance,"3166.0",m,speed,"1.0",m/s,heart_rate,"19",bpm,cadence,"106",rpm,power,"150",watts,altitude,"21.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"21.0",m,Heart Rate,"19",bpm,
Data,0,record,timestamp,"968194371",s,distance,"3167.0",m,speed,"1.0",m/s,heart_rate,"15",bpm,cadence,"107",rpm,power,"150",watts,altitude,"20.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"20.0",m,Heart Rate,"15",bpm,
Data,0,record,timestamp,"968194372",s,distance,"3168.0",m,speed,"1.0",m/s,heart_rate,"12",bpm,cadence,"108",rpm,power,"150",watts,altitude,"19.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"19.0",m,Heart Rate,"12",bpm,
Data,0,record,timestamp,"968194373",s,distance,"3169.0",m,speed,"1.0",m/s,heart_rate,"8",bpm,cadence,"109",rpm,power,"150",watts,altitude,"18.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"18.0",m,Heart Rate,"8",bpm,
Data,0,record,timestamp,"968194374",s,distance,"3170.0",m,speed,"1.0",m/s,heart_rate,"6",bpm,cadence,"110",rpm,power,"150",watts,altitude,"17.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"17.0",m,Heart Rate,"6",bpm,
Data,0,record,timestamp,"968194375",s,distance,"3171.0",m,speed,"1.0",m/s,heart_rate,"3",bpm,cadence,"111",rpm,power,"150",watts,altitude,"16.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"16.0",m,Heart Rate,"3",bpm,
Data,0,record,timestamp,"968194376",s,distance,"3172.0",m,speed,"1.0",m/s,heart_rate,"2",bpm,cadence,"112",rpm,power,"150",watts,altitude,"15.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"15.0",m,Heart Rate,"2",bpm,
Data,0,record,timestamp,"968194377",s,distance,"3173.0",m,speed,"1.0",m/s,heart_rate,"1",bpm,cadence,"113",rpm,power,"150",watts,altitude,"14.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"14.0",m,Heart Rate,"1",bpm,
Data,0,record,timestamp,"968194378",s,distance,"3174.0",m,speed,"1.0",m/s,heart_rate,"0",bpm,cadence,"114",rpm,power,"150",watts,altitude,"13.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"13.0",m,Heart Rate,"0",bpm,
Data,0,record,timestamp,"968194379",s,distance,"3175.0",m,speed,"1.0",m/s,heart_rate,"0",bpm,cadence,"115",rpm,power,"150",watts,altitude,"12.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"12.0",m,Heart Rate,"0",bpm,
Data,0,record,timestamp,"968194380",s,distance,"3176.0",m,speed,"1.0",m/s,heart_rate,"0",bpm,cadence,"116",rpm,power,"150",watts,altitude,"11.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"11.0",m,Heart Rate,"0",bpm,
Data,0,record,timestamp,"968194381",s,distance,"3177.0",m,speed,"1.0",m/s,heart_rate,"1",bpm,cadence,"117",rpm,power,"150",watts,altitude,"10.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"10.0",m,Heart Rate,"1",bpm,
Data,0,record,timestamp,"968194382",s,distance,"3178.0",m,speed,"1.0",m/s,heart_rate,"2",bpm,cadence,"118",rpm,power,"150",watts,altitude,"9.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"9.0",m,Heart Rate,"2",bpm,
Data,0,record,timestamp,"968194383",s,distance,"3179.0",m,speed,"1.0",m/s,heart_rate,"3",bpm,cadence,"119",rpm,power,"150",watts,altitude,"8.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"8.0",m,Heart Rate,"3",bpm,
Data,0,record,timestamp,"968194384",s,distance,"3180.0",m,speed,"1.0",m/s,heart_rate,"6",bpm,cadence,"120",rpm,power,"150",watts,altitude,"7.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"7.0",m,Heart Rate,"6",bpm,
Data,0,record,timestamp,"968194385",s,distance,"3181.0",m,speed,"1.0",m/s,heart_rate,"8",bpm,cadence,"121",rpm,power,"150",watts,altitude,"6.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"6.0",m,Heart Rate,"8",bpm,
Data,0,record,timestamp,"968194386",s,distance,"3182.0",m,speed,"1.0",m/s,heart_rate,"12",bpm,cadence,"122",rpm,power,"150",watts,altitude,"5.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"5.0",m,Heart Rate,"12",bpm,
Data,0,record,timestamp,"968194387",s,distance,"3183.0",m,speed,"1.0",m/s,heart_rate,"15",bpm,cadence,"123",rpm,power,"150",watts,altitude,"4.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"4.0",m,Heart Rate,"15",bpm,
Data,0,record,timestamp,"968194388",s,distance,"3184.0",m,speed,"1.0",m/s,heart_rate,"19",bpm,cadence,"124",rpm,power,"150",watts,altitude,"3.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"3.0",m,Heart Rate,"19",bpm,
Data,0,record,timestamp,"968194389",s,distance,"3185.0",m,speed,"1.0",m/s,heart_rate,"24",bpm,cadence,"125",rpm,power,"150",watts,altitude,"2.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"2.0",m,Heart Rate,"24",bpm,
Data,0,record,timestamp,"968194390",s,distance,"3186.0",m,speed,"1.0",m/s,heart_rate,"29",bpm,cadence,"126",rpm,power,"150",watts,altitude,"1.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"1.0",m,Heart Rate,"29",bpm,
Data,0,record,timestamp,"968194391",s,distance,"3187.0",m,speed,"1.0",m/s,heart_rate,"34",bpm,cadence,"127",rpm,power,"250",watts,altitude,"0.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"0.0",m,Heart Rate,"34",bpm,
Data,0,record,timestamp,"968194392",s,distance,"3188.0",m,speed,"1.0",m/s,heart_rate,"40",bpm,cadence,"128",rpm,power,"250",watts,altitude,"1.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"1.0",m,Heart Rate,"40",bpm,
Data,0,record,timestamp,"968194393",s,distance,"3189.0",m,speed,"1.0",m/s,heart_rate,"46",bpm,cadence,"129",rpm,power,"250",watts,altitude,"2.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"2.0",m,Heart Rate,"46",bpm,
Data,0,record,timestamp,"968194394",s,distance,"3190.0",m,speed,"1.0",m/s,heart_rate,"52",bpm,cadence,"130",rpm,power,"250",watts,altitude,"3.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"3.0",m,Heart Rate,"52",bpm,
Data,0,record,timestamp,"968194395",s,distance,"3191.0",m,speed,"1.0",m/s,heart_rate,"58",bpm,cadence,"131",rpm,power,"250",watts,altitude,"4.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"4.0",m,Heart Rate,"58",bpm,
Data,0,record,timestamp,"968194396",s,distance,"3192.0",m,speed,"1.0",m/s,heart_rate,"65",bpm,cadence,"132",rpm,power,"250",watts,altitude,"5.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"5.0",m,Heart Rate,"65",bpm,
Data,0,record,timestamp,"968194397",s,distance,"3193.0",m,speed,"1.0",m/s,heart_rate,"72",bpm,cadence,"133",rpm,power,"250",watts,altitude,"6.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"6.0",m,Heart Rate,"72",bpm,
Data,0,record,timestamp,"968194398",s,distance,"3194.0",m,speed,"1.0",m/s,heart_rate,"80",bpm,cadence,"134",rpm,power,"250",watts,altitude,"7.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"7.0",m,Heart Rate,"80",bpm,
Data,0,record,timestamp,"968194399",s,distance,"3195.0",m,speed,"1.0",m/s,heart_rate,"87",bpm,cadence,"135",rpm,power,"250",watts,altitude,"8.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"8.0",m,Heart Rate,"87",bpm,
Data,0,record,timestamp,"968194400",s,distance,"3196.0",m,speed,"1.0",m/s,heart_rate,"95",bpm,cadence,"136",rpm,power,"250",watts,altitude,"9.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"9.0",m,Heart Rate,"95",bpm,
Data,0,record,timestamp,"968194401",s,distance,"3197.0",m,speed,"1.0",m/s,heart_rate,"103",bpm,cadence,"137",rpm,power,"250",watts,altitude,"10.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"10.0",m,Heart Rate,"103",bpm,
