Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,Field 12,Value 12,Units 12,
Data,0,record,timestamp,"995752921",s,distance,"3041.0",m,speed,"1.0",m/s,heart_rate,"195",bpm,cadence,"236",rpm,power,"250",watts,altitude,"109.0",m,position_lat,"0",semicircles,position_long,"325913",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"109.0",m,Heart Rate,"195",bpm,
Data,0,record,timestamp,"995752922",s,distance,"3042.0",m,speed,"1.0",m/s,heart_rate,"188",bpm,cadence,"237",rpm,power,"250",watts,altitude,"110.0",m,position_lat,"0",semicircles,position_long,"326020",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"110.0",m,Heart Rate,"188",bpm,
Data,0,record,timestamp,"995752923",s,distance,"3043.0",m,speed,"1.0",m/s,heart_rate,"181",bpm,cadence,"238",rpm,power,"250",watts,altitude,"111.0",m,position_lat,"0",semicircles,position_long,"326127",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"111.0",m,Heart Rate,"181",bpm,
Data,0,record,timestamp,"995752924",s,distance,"3044.0",m,speed,"1.0",m/s,heart_rate,"173",bpm,cadence,"239",rpm,power,"250",watts,altitude,"112.0",m,position_lat,"0",semicircles,position_long,"326235",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"112.0",m,Heart Rate,"173",bpm,
Data,0,record,timestamp,"995752925",s,distance,"3045.0",m,speed,"1.0",m/s,heart_rate,"166",bpm,cadence,"240",rpm,power,"250",watts,altitude,"113.0",m,position_lat,"0",semicircles,position_long,"326342",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"113.0",m,Heart Rate,"166",bpm,
Data,0,record,timestamp,"995752926",s,distance,"3046.0",m,speed,"1.0",m/s,heart_rate,"158",bpm,cadence,"241",rpm,power,"250",watts,altitude,"114.0",m,position_lat,"0",semicircles,position_long,"326449",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"114.0",m,Heart Rate,"158",bpm,
Data,0,record,timestamp,"995752927",s,distance,"3047.0",m,speed,"1.0",m/s,heart_rate,"150",bpm,cadence,"242",rpm,power,"250",watts,altitude,"115.0",m,position_lat,"0",semicircles,position_long,"326556",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"115.0",m,Heart Rate,"150",bpm,
Data,0,record,timestamp,"995752928",s,distance,"3048.0",m,speed,"1.0",m/s,heart_rate,"142",bpm,cadence,"243",rpm,power,"250",watts,altitude,"116.0",m,position_lat,"0",semicircles,position_long,"326663",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"116.0",m,Heart Rate,"142",bpm,
Data,0,record,timestamp,"995752929",s,distance,"3049.0",m,speed,"1.0",m/s,heart_rate,"134",bpm,cadence,"244",rpm,power,"250",watts,altitude,"117.0",m,position_lat,"0",semicircles,position_long,"326770",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"117.0",m,Heart Rate,"134",bpm,
Data,0,record,timestamp,"995752930",s,distance,"3050.0",m,speed,"1.0",m/s,heart_rate,"127",bpm,cadence,"245",rpm,power,"250",watts,altitude,"118.0",m,position_lat,"0",semicircles,position_long,"326878",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"118.0",m,Heart Rate,"127",bpm,
Data,0,record,timestamp,"995752931",s,distance,"3051.0",m,speed,"1.0",m/s,heart_rate,"119",bpm,cadence,"246",rpm,power,"250",watts,altitude,"119.0",m,position_lat,"0",semicircles,position_long,"326985",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"119.0",m,Heart Rate,"119",bpm,
Data,0,record,timestamp,"995752932",s,distance,"3052.0",m,speed,"1.0",m/s,heart_rate,"111",bpm,cadence,"247",rpm,power,"250",watts,altitude,"120.0",m,position_lat,"0",semicircles,position_long,"327092",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"120.0",m,Heart Rate,"111",bpm,
Data,0,record,timestamp,"995752933",s,distance,"3053.0",m,speed,"1.0",m/s,heart_rate,"103",bpm,cadence,"248",rpm,power,"250",watts,altitude,"121.0",m,position_lat,"0",semicircles,position_long,"327199",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"121.0",m,Heart Rate,"103",bpm,
Data,0,record,timestamp,"995752934",s,distance,"3054.0",m,speed,"1.0",m/s,heart_rate,"95",bpm,cadence,"249",rpm,power,"250",watts,altitude,"122.0",m,position_lat,"0",semicircles,position_long,"327306",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"122.0",m,Heart Rate,"95",bpm,
Data,0,record,timestamp,"995752935",s,distance,"3055.0",m,speed,"1.0",m/s,heart_rate,"87",bpm,cadence,"250",rpm,power,"250",watts,altitude,"123.0",m,position_lat,"0",semicircles,position_long,"327414",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"123.0",m,Heart Rate,"87",bpm,
Data,0,record,timestamp,"995752936",s,distance,"3056.0",m,speed,"1.0",m/s,heart_rate,"80",bpm,cadence,"251",rpm,power,"250",watts,altitude,"124.0",m,position_lat,"0",semicircles,position_long,"327521",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"124.0",m,Heart Rate,"80",bpm,
Data,0,record,timestamp,"995752937",s,distance,"3057.0",m,speed,"1.0",m/s,heart_rate,"72",bpm,cadence,"252",rpm,power,"250",watts,altitude,"125.0",m,position_lat,"0",semicircles,position_long,"327628",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"125.0",m,Heart Rate,"72",bpm,
Data,0,record,timestamp,"995752938",s,distance,"3058.0",m,speed,"1.0",m/s,heart_rate,"65",bpm,cadence,"253",rpm,power,"250",watts,altitude,"126.0",m,position_lat,"0",semicircles,position_long,"327735",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"126.0",m,Heart Rate,"65",bpm,
Data,0,record,timestamp,"995752939",s,distance,"3059.0",m,speed,"1.0",m/s,heart_rate,"58",bpm,cadence,"254",rpm,power,"250",watts,altitude,"127.0",m,position_lat,"0",semicircles,position_long,"327842",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"127.0",m,Heart Rate,"58",bpm,
Data,0,record,timestamp,"995752940",s,distance,"3060.0",m,speed,"1.0",m/s,heart_rate,"52",bpm,cadence,"0",rpm,power,"150",watts,altitude,"127.0",m,position_lat,"0",semicircles,position_long,"327949",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"127.0",m,Heart Rate,"52",bpm,
Data,0,record,timestamp,"995752941",s,distance,"3061.0",m,speed,"1.0",m/s,heart_rate,"46",bpm,cadence,"1",rpm,power,"150",watts,altitude,"126.0",m,position_lat,"0",semicircles,position_long,"328057",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"126.0",m,Heart Rate,"46",bpm,
Data,0,record,timestamp,"995752942",s,distance,"3062.0",m,speed,"1.0",m/s,heart_rate,"40",bpm,cadence,"2",rpm,power,"150",watts,altitude,"125.0",m,position_lat,"0",semicircles,position_long,"328164",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"125.0",m,Heart Rate,"40",bpm,
Data,0,record,timestamp,"995752943",s,distance,"3063.0",m,speed,"1.0",m/s,heart_rate,"34",bpm,cadence,"3",rpm,power,"150",watts,altitude,"124.0",m,position_lat,"0",semicircles,position_long,"328271",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"124.0",m,Heart Rate,"34",bpm,
Data,0,record,timestamp,"995752944",s,distance,"3064.0",m,speed,"1.0",m/s,heart_rate,"29",bpm,cadence,"4",rpm,power,"150",watts,altitude,"123.0",m,position_lat,"0",semicircles,position_long,"328378",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"123.0",m,Heart Rate,"29",bpm,
Data,0,record,timestamp,"995752945",s,distance,"3065.0",m,speed,"1.0",m/s,heart_rate,"24",bpm,cadence,"5",rpm,power,"150",watts,altitude,"122.0",m,position_lat,"0",semicircles,position_long,"328485",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"122.0",m,Heart Rate,"24",bpm,
Data,0,record,timestamp,"995752946",s,distance,"3066.0",m,speed,"1.0",m/s,heart_rate,"19",bpm,cadence,"6",rpm,power,"150",watts,altitude,"121.0",m,position_lat,"0",semicircles,position_long,"328592",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"121.0",m,Heart Rate,"19",bpm,
Data,0,record,timestamp,"995752947",s,distance,"3067.0",m,speed,"1.0",m/s,heart_rate,"15",bpm,cadence,"7",rpm,power,"150",watts,altitude,"120.0",m,position_lat,"0",semicircles,position_long,"328700",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"120.0",m,Heart Rate,"15",bpm,
Data,0,record,timestamp,"995752948",s,distance,"3068.0",m,speed,"1.0",m/s,heart_rate,"12",bpm,cadence,"8",rpm,power,"150",watts,altitude,"119.0",m,position_lat,"0",semicircles,position_long,"328807",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"119.0",m,Heart Rate,"12",bpm,
Data,0,record,timestamp,"995752949",s,distance,"3069.0",m,speed,"1.0",m/s,heart_rate,"8",bpm,cadence,"9",rpm,power,"150",watts,altitude,"118.0",m,position_lat,"0",semicircles,position_long,"328914",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"118.0",m,Heart Rate,"8",bpm,
Data,0,record,timestamp,"995752950",s,distance,"3070.0",m,speed,"1.0",m/s,heart_rate,"6",bpm,cadence,"10",rpm,power,"150",watts,altitude,"117.0",m,position_lat,"0",semicircles,position_long,"329021",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"117.0",m,Heart Rate,"6",bpm,
Data,0,record,timestamp,"995752951",s,distance,"3071.0",m,speed,"1.0",m/s,heart_rate,"3",bpm,cadence,"11",rpm,power,"150",watts,altitude,"116.0",m,position_lat,"0",semicircles,position_long,"329128",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"116.0",m,Heart Rate,"3",bpm,
Data,0,record,timestamp,"995752952",s,distance,"3072.0",m,speed,"1.0",m/s,heart_rate,"2",bpm,cadence,"12",rpm,power,"150",watts,altitude,"115.0",m,position_lat,"0",semicircles,position_long,"329235",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"115.0",m,Heart Rate,"2",bpm,
Data,0,record,timestamp,"995752953",s,distance,"3073.0",m,speed,"1.0",m/s,heart_rate,"1",bpm,cadence,"13",rpm,power,"150",watts,altitude,"114.0",m,position_lat,"0",semicircles,position_long,"329343",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"114.0",m,Heart Rate,"1",bpm,
Data,0,record,timestamp,"995752954",s,distance,"3074.0",m,speed,"1.0",m/s,heart_rate,"0",bpm,cadence,"14",rpm,power,"150",watts,altitude,"113.0",m,position_lat,"0",semicircles,position_long,"329450",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"113.0",m,Heart Rate,"0",bpm,
Data,0,record,timestamp,"995752955",s,distance,"3075.0",m,speed,"1.0",m/s,heart_rate,"0",bpm,cadence,"15",rpm,power,"150",watts,altitude,"112.0",m,position_lat,"0",semicircles,position_long,"329557",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"112.0",m,Heart Rate,"0",bpm,
Data,0,record,timestamp,"995752956",s,distance,"3076.0",m,speed,"1.0",m/s,heart_rate,"0",bpm,cadence,"16",rpm,power,"150",watts,altitude,"111.0",m,position_lat,"0",semicircles,position_long,"329664",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"111.0",m,Heart Rate,"0",bpm,
Data,0,record,timestamp,"995752957",s,distance,"3077.0",m,speed,"1.0",m/s,heart_rate,"1",bpm,cadence,"17",rpm,power,"150",watts,altitude,"110.0",m,position_lat,"0",semicircles,position_long,"329771",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"110.0",m,Heart Rate,"1",bpm,
Data,0,record,timestamp,"995752958",s,distance,"3078.0",m,speed,"1.0",m/s,heart_rate,"2",bpm,cadence,"18",rpm,power,"150",watts,altitude,"109.0",m,position_lat,"0",semicircles,position_long,"329878",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"109.0",m,Heart Rate,"2",bpm,
Data,0,record,timestamp,"995752959",s,distance,"3079.0",m,speed,"1.0",m/s,heart_rate,"3",bpm,cadence,"19",rpm,power,"150",watts,altitude,"108.0",m,position_lat,"0",semicircles,position_long,"329986",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"108.0",m,Heart Rate,"3",bpm,
Data,0,record,timestamp,"995752960",s,distance,"3080.0",m,speed,"1.0",m/s,heart_rate,"6",bpm,cadence,"20",rpm,power,"150",watts,altitude,"107.0",m,position_lat,"0",semicircles,position_long,"330093",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"107.0",m,Heart Rate,"6",bpm,
Data,0,record,timestamp,"995752961",s,distance,"3081.0",m,speed,"1.0",m/s,heart_rate,"8",bpm,cadence,"21",rpm,power,"150",watts,altitude,"106.0",m,position_lat,"0",semicircles,position_long,"330200",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"106.0",m,Heart Rate,"8",bpm,
Data,0,record,timestamp,"995752962",s,distance,"3082.0",m,speed,"1.0",m/s,heart_rate,"12",bpm,cadence,"22",rpm,power,"150",watts,altitude,"105.0",m,position_lat,"0",semicircles,position_long,"330307",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"105.0",m,Heart Rate,"12",bpm,
Data,0,record,timestamp,"995752963",s,distance,"3083.0",m,speed,"1.0",m/s,heart_rate,"15",bpm,cadence,"23",rpm,power,"150",watts,altitude,"104.0",m,position_lat,"0",semicircles,position_long,"330414",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"104.0",m,Heart Rate,"15",bpm,
Data,0,record,timestamp,"995752964",s,distance,"3084.0",m,speed,"1.0",m/s,heart_rate,"19",bpm,cadence,"24",rpm,power,"150",watts,altitude,"103.0",m,position_lat,"0",semicircles,position_long,"330522",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"103.0",m,Heart Rate,"19",bpm,
Data,0,record,timestamp,"995752965",s,distance,"3085.0",m,speed,"1.0",m/s,heart_rate,"24",bpm,cadence,"25",rpm,power,"150",watts,altitude,"102.0",m,position_lat,"0",semicircles,position_long,"330629",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"102.0",m,Heart Rate,"24",bpm,
Data,0,record,timestamp,"995752966",s,distance,"3086.0",m,speed,"1.0",m/s,heart_rate,"29",bpm,cadence,"26",rpm,power,"150",watts,altitude,"101.0",m,position_lat,"0",semicircles,position_long,"330736",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"101.0",m,Heart Rate,"29",bpm,
Data,0,record,timestamp,"995752967",s,distance,"3087.0",m,speed,"1.0",m/s,heart_rate,"34",bpm,cadence,"27",rpm,power,"150",watts,altitude,"100.0",m,position_lat,"0",semicircles,position_long,"330843",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"100.0",m,Heart Rate,"34",bpm,
Data,0,record,timestamp,"995752968",s,distance,"3088.0",m,speed,"1.0",m/s,heart_rate,"40",bpm,cadence,"28",rpm,power,"150",watts,altitude,"99.0",m,position_lat,"0",semicircles,position_long,"330950",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"99.0",m,Heart Rate,"40",bpm,
Data,0,record,timestamp,"995752969",s,distance,"3089.0",m,speed,"1.0",m/s,heart_rate,"46",bpm,cadence,"29",rpm,power,"150",watts,altitude,"98.0",m,position_lat,"0",semicircles,position_long,"331057",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"98.0",m,Heart Rate,"46",bpm,
Data,0,record,timestamp,"995752970",s,distance,"3090.0",m,speed,"1.0",m/s,heart_rate,"52",bpm,cadence,"30",rpm,power,"150",watts,altitude,"97.0",m,position_lat,"0",semicircles,position_long,"331165",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"97.0",m,Heart Rate,"52",bpm,
Data,0,record,timestamp,"995752971",s,distance,"3091.0",m,speed,"1.0",m/s,heart_rate,"58",bpm,cadence,"31",rpm,power,"150",watts,altitude,"96.0",m,position_lat,"0",semicircles,position_long,"331272",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"96.0",m,Heart Rate,"58",bpm,
Data,0,record,timestamp,"995752972",s,distance,"3092.0",m,speed,"1.0",m/s,heart_rate,"65",bpm,cadence,"32",rpm,power,"150",watts,altitude,"95.0",m,position_lat,"0",semicircles,position_long,"331379",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"95.0",m,Heart Rate,"65",bpm,
Data,0,record,timestamp,"995752973",s,distance,"3093.0",m,speed,"1.0",m/s,heart_rate,"72",bpm,cadence,"33",rpm,power,"150",watts,altitude,"94.0",m,position_lat,"0",semicircles,position_long,"331486",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"94.0",m,Heart Rate,"72",bpm,
Data,0,record,timestamp,"995752974",s,distance,"3094.0",m,speed,"1.0",m/s,heart_rate,"80",bpm,cadence,"34",rpm,power,"150",watts,altitude,"93.0",m,position_lat,"0",semicircles,position_long,"331593",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"93.0",m,Heart Rate,"80",bpm,
Data,0,record,timestamp,"995752975",s,distance,"3095.0",m,speed,"1.0",m/s,heart_rate,"87",bpm,cadence,"35",rpm,power,"150",watts,altitude,"92.0",m,position_lat,"0",semicircles,position_long,"331700",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"92.0",m,Heart Rate,"87",bpm,
Data,0,record,timestamp,"995752976",s,distance,"3096.0",m,speed,"1.0",m/s,heart_rate,"95",bpm,cadence,"36",rpm,power,"150",watts,altitude,"91.0",m,position_lat,"0",semicircles,position_long,"331808",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"91.0",m,Heart Rate,"95",bpm,
Data,0,record,timestamp,"995752977",s,distance,"3097.0",m,speed,"1.0",m/s,heart_rate,"103",bpm,cadence,"37",rpm,power,"150",watts,altitude,"90.0",m,position_lat,"0",semicircles,position_long,"331915",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"90.0",m,Heart Rate,"103",bpm,
Data,0,record,timestamp,"995752978",s,distance,"3098.0",m,speed,"1.0",m/s,heart_rate,"111",bpm,cadence,"38",rpm,power,"150",watts,altitude,"89.0",m,position_lat,"0",semicircles,position_long,"332022",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"89.0",m,Heart Rate,"111",bpm,
Data,0,record,timestamp,"995752979",s,distance,"3099.0",m,speed,"1.0",m/s,heart_rate,"119",bpm,cadence,"39",rpm,power,"150",watts,altitude,"88.0",m,position_lat,"0",semicircles,position_long,"332129",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"88.0",m,Heart Rate,"119",bpm,
Data,0,record,timestamp,"995752980",s,distance,"3100.0",m,speed,"1.0",m/s,heart_rate,"126",bpm,cadence,"40",rpm,power,"150",watts,altitude,"87.0",m,position_lat,"0",semicircles,position_long,"332236",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"87.0",m,Heart Rate,"126",bpm,
Data,0,record,timestamp,"995752981",s,distance,"3101.0",m,speed,"1.0",m/s,heart_rate,"134",bpm,cadence,"41",rpm,power,"150",watts,altitude,"86.0",m,position_lat,"0",semicircles,position_long,"332343",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"86.0",m,Heart Rate,"134",bpm,
Data,0,record,timestamp,"995752982",s,distance,"3102.0",m,speed,"1.0",m/s,heart_rate,"142",bpm,cadence,"42",rpm,power,"150",watts,altitude,"85.0",m,position_lat,"0",semicircles,position_long,"332451",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"85.0",m,Heart Rate,"142",bpm,
Data,0,record,timestamp,"995752983",s,distance,"3103.0",m,speed,"1.0",m/s,heart_rate,"150",bpm,cadence,"43",rpm,power,"150",watts,altitude,"84.0",m,position_lat,"0",semicircles,position_long,"332558",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"84.0",m,Heart Rate,"150",bpm,
Data,0,record,timestamp,"995752984",s,distance,"3104.0",m,speed,"1.0",m/s,heart_rate,"158",bpm,cadence,"44",rpm,power,"150",watts,altitude,"83.0",m,position_lat,"0",semicircles,position_long,"332665",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"83.0",m,Heart Rate,"158",bpm,
Data,0,record,timestamp,"995752985",s,distance,"3105.0",m,speed,"1.0",m/s,heart_rate,"166",bpm,cadence,"45",rpm,power,"150",watts,altitude,"82.0",m,position_lat,"0",semicircles,position_long,"332772",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"82.0",m,Heart Rate,"166",bpm,
Data,0,record,timestamp,"995752986",s,distance,"3106.0",m,speed,"1.0",m/s,heart_rate,"173",bpm,cadence,"46",rpm,power,"150",watts,altitude,"81.0",m,position_lat,"0",semicircles,position_long,"332879",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"81.0",m,Heart Rate,"173",bpm,
Data,0,record,timestamp,"995752987",s,distance,"3107.0",m,speed,"1.0",m/s,heart_rate,"181",bpm,cadence,"47",rpm,power,"150",watts,altitude,"80.0",m,position_lat,"0",semicircles,position_long,"332987",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"80.0",m,Heart Rate,"181",bpm,
Data,0,record,timestamp,"995752988",s,distance,"3108.0",m,speed,"1.0",m/s,heart_rate,"188",bpm,cadence,"48",rpm,power,"150",watts,altitude,"79.0",m,position_lat,"0",semicircles,position_long,"333094",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"79.0",m,Heart Rate,"188",bpm,
Data,0,record,timestamp,"995752989",s,distance,"3109.0",m,speed,"1.0",m/s,heart_rate,"195",bpm,cadence,"49",rpm,power,"150",watts,altitude,"78.0",m,position_lat,"0",semicircles,position_long,"333201",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"78.0",m,Heart Rate,"195",bpm,
Data,0,record,timestamp,"995752990",s,distance,"3110.0",m,speed,"1.0",m/s,heart_rate,"201",bpm,cadence,"50",rpm,power,"150",watts,altitude,"77.0",m,position_lat,"0",semicircles,position_long,"333308",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"77.0",m,Heart Rate,"201",bpm,
Data,0,record,timestamp,"995752991",s,distance,"3111.0",m,speed,"1.0",m/s,heart_rate,"207",bpm,cadence,"51",rpm,power,"150",watts,altitude,"76.0",m,position_lat,"0",semicircles,position_long,"333415",semicircles,enhanced_speed,"1.0",m/s,enhanced_altitude,"76.0",m,Heart Rate,"207",bpm,
